,full_name,player_id,year,player_age,league,rank,vote_points,1st_place,mvp_share,Total_WAR,WAR_bat,WAR_pit,b_ab,b_total_pa,b_total_hits,b_single,b_double,b_triple,b_home_run,b_strikeout,b_walk,b_k_percent,b_bb_percent,batting_avg,slg_percent,on_base_percent,on_base_plus_slg
7954,Alfredo Amezaga,407792.0,2009,31,NL,0.0,0.0,0.0,0.0,-0.27,-0.27,0.0,69,75,15,12,3,0,0,16,5,21.3,6.7,0.217,0.261,0.267,0.528
8004,Scott Olsen,435179.0,2009,25,NL,0.0,0.0,0.0,0.0,-0.28,0.11,-0.39,15,22,2,2,0,0,0,7,3,31.8,13.6,0.133,0.133,0.227,0.361
8023,Mat Latos,502009.0,2009,22,NL,0.0,0.0,0.0,0.0,-0.28,-0.19,-0.09,19,21,1,1,0,0,0,9,0,42.9,0.0,0.053,0.053,0.048,0.1
8029,Brad Thompson,433581.0,2009,27,NL,0.0,0.0,0.0,0.0,-0.29,-0.11,-0.18,12,14,1,1,0,0,0,7,0,50.0,0.0,0.083,0.083,0.071,0.155
8055,Matt Kata,425632.0,2009,31,NL,0.0,0.0,0.0,0.0,-0.29,-0.29,0.0,50,52,10,9,1,0,0,5,0,9.6,0.0,0.2,0.22,0.212,0.432
8081,Micah Hoffpauir,451687.0,2009,29,NL,0.0,0.0,0.0,0.0,-0.3,-0.3,0.0,234,257,56,33,12,1,10,46,20,17.9,7.8,0.239,0.427,0.3,0.727
8087,Greg Norton,119853.0,2009,37,NL,0.0,0.0,0.0,0.0,-0.3,-0.3,0.0,76,97,11,9,2,0,0,20,20,20.6,20.6,0.145,0.171,0.33,0.501
8117,Jeff Salazar,434625.0,2009,29,NL,0.0,0.0,0.0,0.0,-0.31,-0.31,0.0,23,26,1,1,0,0,0,7,3,26.9,11.5,0.043,0.043,0.154,0.197
8121,Argenis Reyes,469040.0,2009,27,NL,0.0,0.0,0.0,0.0,-0.31,-0.31,0.0,17,18,2,2,0,0,0,4,1,22.2,5.6,0.118,0.118,0.167,0.284
8126,Alberto Gonzalez,471868.0,2009,26,NL,0.0,0.0,0.0,0.0,-0.31,-0.31,0.0,291,316,77,57,16,3,1,27,14,8.5,4.4,0.265,0.351,0.297,0.648
8130,Fernando Perez,445010.0,2009,26,AL,0.0,0.0,0.0,0.0,-0.31,-0.31,0.0,34,35,7,7,0,0,0,11,0,31.4,0.0,0.206,0.206,0.2,0.406
8143,James McDonald,457428.0,2009,25,NL,0.0,0.0,0.0,0.0,-0.31,-0.16,-0.15,9,10,0,0,0,0,0,6,0,60.0,0.0,0.0,0.0,0.0,0.0
8151,Wyatt Toregas,444430.0,2009,27,AL,0.0,0.0,0.0,0.0,-0.32,-0.32,0.0,51,60,9,8,1,0,0,12,6,20.0,10.0,0.176,0.196,0.267,0.463
8159,Brandon Boggs,460267.0,2009,26,AL,0.0,0.0,0.0,0.0,-0.32,-0.32,0.0,17,18,1,0,1,0,0,8,1,44.4,5.6,0.059,0.118,0.111,0.229
8170,Josh Anderson,461811.0,2009,27,AL,0.0,0.0,0.0,0.0,-0.32,-0.32,0.0,283,298,68,56,7,4,1,43,13,14.4,4.4,0.24,0.304,0.275,0.579
8175,Darnell McDonald,150021.0,2009,31,NL,0.0,0.0,0.0,0.0,-0.32,-0.32,0.0,105,111,28,19,6,1,2,31,5,27.9,4.5,0.267,0.4,0.306,0.706
8188,Elijah Dukes,452668.0,2009,25,NL,0.0,0.0,0.0,0.0,-0.32,-0.32,0.0,364,416,91,59,20,4,8,74,46,17.8,11.1,0.25,0.393,0.337,0.729
8224,Brian Bixler,444448.0,2009,27,NL,0.0,0.0,0.0,0.0,-0.33,-0.33,0.0,44,46,10,5,5,0,0,26,2,56.5,4.3,0.227,0.341,0.261,0.602
8239,Geoff Blum,150398.0,2009,36,NL,0.0,0.0,0.0,0.0,-0.34,-0.34,0.0,381,427,94,69,14,1,10,61,33,14.3,7.7,0.247,0.367,0.314,0.681
8244,Mike Jacobs,408312.0,2009,29,AL,0.0,0.0,0.0,0.0,-0.34,-0.34,0.0,434,478,99,63,16,1,19,132,41,27.6,8.6,0.228,0.401,0.297,0.698
8305,Felix Pie,429712.0,2009,24,AL,0.0,0.0,0.0,0.0,-0.35,-0.35,0.0,252,281,67,45,10,3,9,58,24,20.6,8.5,0.266,0.437,0.324,0.76
8317,Adam Dunn,276055.0,2009,30,NL,0.0,0.0,0.0,0.0,-0.36,-0.36,0.0,546,668,146,79,29,0,38,177,116,26.5,17.4,0.267,0.529,0.398,0.928
8327,Barbaro Canizares,498568.0,2009,30,NL,0.0,0.0,0.0,0.0,-0.36,-0.36,0.0,21,21,4,3,1,0,0,6,0,28.6,0.0,0.19,0.238,0.19,0.429
8335,Tony Clark,112316.0,2009,37,NL,0.0,0.0,0.0,0.0,-0.36,-0.36,0.0,66,78,12,4,4,0,4,24,11,30.8,14.1,0.182,0.424,0.295,0.719
8370,Kevin Frandsen,435623.0,2009,27,NL,0.0,0.0,0.0,0.0,-0.37,-0.37,0.0,50,54,7,5,2,0,0,4,3,7.4,5.6,0.14,0.18,0.204,0.384
8393,Eric Young Jr.,458913.0,2009,24,NL,0.0,0.0,0.0,0.0,-0.38,-0.38,0.0,57,61,14,12,1,0,1,12,4,19.7,6.6,0.246,0.316,0.295,0.611
8407,Brad Nelson,434525.0,2009,27,NL,0.0,0.0,0.0,0.0,-0.39,-0.39,0.0,21,23,0,0,0,0,0,9,2,39.1,8.7,0.0,0.0,0.087,0.087
8409,Russ Ortiz,133460.0,2009,35,NL,0.0,0.0,0.0,0.0,-0.39,0.21,-0.6,28,31,5,4,0,0,1,9,1,29.0,3.2,0.179,0.286,0.194,0.479
8437,Dioner Navarro,425900.0,2009,25,AL,0.0,0.0,0.0,0.0,-0.39,-0.39,0.0,376,410,82,59,15,0,8,51,18,12.4,4.4,0.218,0.322,0.256,0.578
8451,Jason Michaels,346859.0,2009,33,NL,0.0,0.0,0.0,0.0,-0.4,-0.4,0.0,135,152,32,15,12,1,4,38,16,25.0,10.5,0.237,0.43,0.322,0.752
8455,Austin Kearns,400290.0,2009,29,NL,0.0,0.0,0.0,0.0,-0.4,-0.4,0.0,174,211,34,23,6,2,3,51,32,24.2,15.2,0.195,0.305,0.336,0.641
8457,Brandon Moss,461235.0,2009,26,NL,0.0,0.0,0.0,0.0,-0.4,-0.4,0.0,385,424,91,60,20,4,7,84,34,19.8,8.0,0.236,0.364,0.304,0.668
8486,Chris Burke,429663.0,2009,29,NL,0.0,0.0,0.0,0.0,-0.41,-0.41,0.0,82,89,17,11,5,0,1,16,6,18.0,6.7,0.207,0.305,0.27,0.575
8489,Trevor Crowe,460067.0,2009,26,AL,0.0,0.0,0.0,0.0,-0.41,-0.41,0.0,183,202,43,30,9,3,1,39,11,19.3,5.4,0.235,0.333,0.272,0.606
8497,Mark Loretta,117928.0,2009,38,NL,0.0,0.0,0.0,0.0,-0.41,-0.42,0.01,181,204,42,34,8,0,0,21,20,10.3,9.8,0.232,0.276,0.309,0.585
8502,Collin Balester,444446.0,2009,23,NL,0.0,0.0,0.0,0.0,-0.41000000000000003,0.03,-0.44,8,11,1,1,0,0,0,2,1,18.2,9.1,0.125,0.125,0.182,0.307
8504,Edgar Gonzalez,452989.0,2009,31,NL,0.0,0.0,0.0,0.0,-0.42,-0.42,0.0,153,169,33,19,8,2,4,36,11,21.3,6.5,0.216,0.373,0.278,0.651
8528,Adam Rosales,489267.0,2009,26,NL,0.0,0.0,0.0,0.0,-0.42,-0.42,0.0,230,266,49,34,10,1,4,46,26,17.3,9.8,0.213,0.317,0.301,0.618
8581,Cody Ransom,285068.0,2009,33,AL,0.0,0.0,0.0,0.0,-0.44,-0.44,0.0,79,86,15,5,9,1,0,25,7,29.1,8.1,0.19,0.329,0.256,0.585
8598,Luis Hernandez,434682.0,2009,25,AL,0.0,0.0,0.0,0.0,-0.45,-0.45,0.0,73,81,15,14,1,0,0,18,4,22.2,4.9,0.205,0.219,0.247,0.466
8625,Matt Treanor,276354.0,2009,33,AL,0.0,0.0,0.0,0.0,-0.46,-0.46,0.0,13,14,0,0,0,0,0,4,1,28.6,7.1,0.0,0.0,0.071,0.071
8633,Ramon Vazquez,407496.0,2009,33,NL,0.0,0.0,0.0,0.0,-0.46,-0.46,0.0,204,239,47,39,7,0,1,47,31,19.7,13.0,0.23,0.279,0.335,0.614
8692,Andy Marte,429708.0,2009,26,AL,0.0,0.0,0.0,0.0,-0.48,-0.48,0.0,155,175,36,23,6,1,6,30,14,17.1,8.0,0.232,0.4,0.291,0.691
8696,Chris Richard,276537.0,2009,35,AL,0.0,0.0,0.0,0.0,-0.48,-0.48,0.0,19,23,2,2,0,0,0,7,4,30.4,17.4,0.105,0.105,0.261,0.366
8715,Aaron Cunningham,488811.0,2009,23,AL,0.0,0.0,0.0,0.0,-0.49,-0.49,0.0,53,57,8,5,2,0,1,16,3,28.1,5.3,0.151,0.245,0.211,0.456
8733,Bengie Molina,134260.0,2009,35,NL,0.0,0.0,0.0,0.0,-0.5,-0.5,0.0,491,520,130,84,25,1,20,68,13,13.1,2.5,0.265,0.442,0.285,0.727
8768,Eric Chavez,136767.0,2009,32,AL,0.0,0.0,0.0,0.0,-0.52,-0.52,0.0,30,31,3,2,1,0,0,7,1,22.6,3.2,0.1,0.133,0.129,0.262
8774,Willie Bloomquist,217100.0,2009,32,AL,0.0,0.0,0.0,0.0,-0.52,-0.52,0.0,434,468,115,92,11,8,4,73,27,15.6,5.8,0.265,0.355,0.306,0.66
8776,Josh Whitesell,444882.0,2009,27,NL,0.0,0.0,0.0,0.0,-0.52,-0.52,0.0,108,133,21,13,7,0,1,29,24,21.8,18.0,0.194,0.287,0.346,0.633
8782,Tug Hulett,461834.0,2009,26,AL,0.0,0.0,0.0,0.0,-0.52,-0.52,0.0,18,19,2,2,0,0,0,6,1,31.6,5.3,0.111,0.111,0.158,0.269
8811,Jed Lowrie,476704.0,2009,25,AL,0.0,0.0,0.0,0.0,-0.53,-0.53,0.0,68,76,10,6,2,0,2,20,6,26.3,7.9,0.147,0.265,0.211,0.475
8814,Nick Evans,452783.0,2009,23,NL,0.0,0.0,0.0,0.0,-0.53,-0.53,0.0,65,69,15,8,5,1,1,20,4,29.0,5.8,0.231,0.385,0.275,0.66
8835,Chris Duncan,408219.0,2009,28,NL,0.0,0.0,0.0,0.0,-0.54,-0.54,0.0,260,304,59,37,15,2,5,67,41,22.0,13.5,0.227,0.358,0.329,0.687
8842,Delwyn Young,434704.0,2009,27,NL,0.0,0.0,0.0,0.0,-0.54,-0.54,0.0,354,388,94,69,16,2,7,90,29,23.2,7.5,0.266,0.381,0.325,0.706
8844,Chris Johnson,453400.0,2009,25,NL,0.0,0.0,0.0,0.0,-0.54,-0.54,0.0,22,23,2,2,0,0,0,6,1,26.1,4.3,0.091,0.091,0.13,0.221
8851,Ramon Martinez,134002.0,2009,37,NL,0.0,0.0,0.0,0.0,-0.55,-0.55,0.0,42,44,7,5,2,0,0,9,1,20.5,2.3,0.167,0.214,0.182,0.396
8860,Neil Walker,435522.0,2009,24,NL,0.0,0.0,0.0,0.0,-0.55,-0.55,0.0,36,40,7,6,1,0,0,11,4,27.5,10.0,0.194,0.222,0.275,0.497
8886,Wilson Betemit,400140.0,2009,28,AL,0.0,0.0,0.0,0.0,-0.56,-0.56,0.0,45,50,9,4,5,0,0,13,5,26.0,10.0,0.2,0.311,0.28,0.591
8899,Alex Cintron,400090.0,2009,31,NL,0.0,0.0,0.0,0.0,-0.57,-0.57,0.0,26,28,2,2,0,0,0,7,2,25.0,7.1,0.077,0.077,0.143,0.22
8900,Nick Stavinoha,458036.0,2009,27,NL,0.0,0.0,0.0,0.0,-0.57,-0.57,0.0,87,91,20,11,7,0,2,15,2,16.5,2.2,0.23,0.379,0.242,0.621
8918,Jeff Karstens,444371.0,2009,27,NL,0.0,0.0,0.0,0.0,-0.5800000000000001,-0.02,-0.56,22,26,1,1,0,0,0,12,2,46.2,7.7,0.045,0.045,0.154,0.199
8936,Delmon Young,430321.0,2009,24,AL,0.0,0.0,0.0,0.0,-0.59,-0.59,0.0,395,416,112,82,16,2,12,92,12,22.1,2.9,0.284,0.425,0.308,0.733
8948,Tommy Everidge,452784.0,2009,26,AL,0.0,0.0,0.0,0.0,-0.6,-0.6,0.0,85,97,19,11,6,0,2,17,8,17.5,8.2,0.224,0.365,0.299,0.664
8957,Luis Montanez,428642.0,2009,28,AL,0.0,0.0,0.0,0.0,-0.6,-0.6,0.0,82,91,15,9,5,0,1,16,5,17.6,5.5,0.183,0.28,0.242,0.522
8969,Virgil Vasquez,446911.0,2009,27,NL,0.0,0.0,0.0,0.0,-0.61,-0.16,-0.45,10,11,0,0,0,0,0,4,0,36.4,0.0,0.0,0.0,0.0,0.0
8987,Carlos Quentin,435041.0,2009,27,AL,0.0,0.0,0.0,0.0,-0.62,-0.62,0.0,351,399,83,48,14,0,21,52,31,13.0,7.8,0.236,0.456,0.323,0.779
8993,Yuniesky Betancourt,435358.0,2009,27,AL,0.0,0.0,0.0,0.0,-0.62,-0.62,0.0,470,508,115,83,20,6,6,44,21,8.7,4.1,0.245,0.351,0.268,0.619
9000,Mike Burns,446916.0,2009,31,NL,0.0,0.0,0.0,0.0,-0.63,-0.03,-0.6,13,18,1,1,0,0,0,7,2,38.9,11.1,0.077,0.077,0.167,0.244
9009,Jorge Padilla,407786.0,2009,30,NL,0.0,0.0,0.0,0.0,-0.63,-0.63,0.0,25,26,3,3,0,0,0,8,1,30.8,3.8,0.12,0.12,0.154,0.274
9025,Conor Jackson,433582.0,2009,27,NL,0.0,0.0,0.0,0.0,-0.64,-0.64,0.0,99,110,18,13,4,0,1,16,11,14.5,10.0,0.182,0.253,0.264,0.516
9083,Kevin Millar,132788.0,2009,38,AL,0.0,0.0,0.0,0.0,-0.68,-0.68,0.0,251,283,56,35,14,0,7,49,31,17.3,11.0,0.223,0.363,0.311,0.674
9086,Jason Smith,400136.0,2009,32,NL,0.0,0.0,0.0,0.0,-0.68,-0.68,0.0,25,27,0,0,0,0,0,9,0,33.3,0.0,0.0,0.0,0.0,0.0
9097,Emilio Bonifacio,466988.0,2009,24,NL,0.0,0.0,0.0,0.0,-0.69,-0.69,0.0,461,509,116,98,11,6,1,95,34,18.7,6.7,0.252,0.308,0.299,0.607
9098,Mike Aviles,449107.0,2009,28,AL,0.0,0.0,0.0,0.0,-0.69,-0.69,0.0,120,127,22,17,3,1,1,26,4,20.5,3.1,0.183,0.25,0.205,0.455
9099,Dane Sardinha,400154.0,2009,30,AL,0.0,0.0,0.0,0.0,-0.69,-0.69,0.0,31,34,3,2,1,0,0,16,0,47.1,0.0,0.097,0.129,0.088,0.217
9133,Yusmeiro Petit,433589.0,2009,25,NL,0.0,0.0,0.0,0.0,-0.7000000000000001,-0.17,-0.53,27,28,1,1,0,0,0,8,1,28.6,3.6,0.037,0.037,0.071,0.108
9137,Jo-Jo Reyes,457456.0,2009,25,NL,0.0,0.0,0.0,0.0,-0.71,0.06,-0.77,9,11,1,1,0,0,0,7,2,63.6,18.2,0.111,0.111,0.273,0.384
9163,Chris Gimenez,460269.0,2009,27,AL,0.0,0.0,0.0,0.0,-0.72,-0.72,0.0,111,130,16,11,2,0,3,36,17,27.7,13.1,0.144,0.243,0.254,0.497
9164,Jeremy Reed,430598.0,2009,28,NL,0.0,0.0,0.0,0.0,-0.72,-0.72,0.0,161,178,39,31,6,2,0,36,14,20.2,7.9,0.242,0.304,0.298,0.602
9179,Michael Saunders,459431.0,2009,23,AL,0.0,0.0,0.0,0.0,-0.74,-0.74,0.0,122,129,27,23,1,3,0,40,6,31.0,4.7,0.221,0.279,0.256,0.535
9194,Brendan Harris,430593.0,2009,29,AL,0.0,0.0,0.0,0.0,-0.74,-0.74,0.0,414,453,108,79,22,1,6,78,29,17.2,6.4,0.261,0.362,0.309,0.671
9212,Aubrey Huff,333492.0,2009,33,AL,0.0,0.0,0.0,0.0,-0.76,-0.76,0.0,536,597,129,83,30,1,15,87,51,14.6,8.5,0.241,0.384,0.31,0.694
9217,Billy Buckner,434438.0,2009,26,NL,0.0,0.0,0.0,0.0,-0.76,0.12,-0.88,21,23,5,3,2,0,0,8,0,34.8,0.0,0.238,0.333,0.217,0.551
9220,Chad Tracy,429710.0,2009,29,NL,0.0,0.0,0.0,0.0,-0.76,-0.76,0.0,257,288,61,38,15,0,8,38,26,13.2,9.0,0.237,0.389,0.306,0.695
9223,Reggie Willits,435065.0,2009,28,AL,0.0,0.0,0.0,0.0,-0.77,-0.77,0.0,80,92,17,15,2,0,0,17,5,18.5,5.4,0.213,0.238,0.239,0.477
9238,Pat Burrell,150100.0,2009,33,AL,0.0,0.0,0.0,0.0,-0.78,-0.78,0.0,412,476,91,60,16,1,14,119,57,25.0,12.0,0.221,0.367,0.315,0.682
9256,Luis Rodriguez,425904.0,2009,29,NL,0.0,0.0,0.0,0.0,-0.79,-0.79,0.0,208,251,42,34,6,0,2,23,37,9.2,14.7,0.202,0.26,0.315,0.574
9289,Carlos Villanueva,453646.0,2009,26,NL,0.0,0.0,0.0,0.0,-0.81,-0.04,-0.77,11,13,1,1,0,0,0,7,1,53.8,7.7,0.091,0.091,0.154,0.245
9323,Bobby Parnell,458730.0,2009,25,NL,0.0,0.0,0.0,0.0,-0.8400000000000001,-0.05,-0.79,8,12,1,1,0,0,0,3,0,25.0,0.0,0.125,0.125,0.083,0.208
9329,Braden Looper,131702.0,2009,35,NL,0.0,0.0,0.0,0.0,-0.85,0.12,-0.97,60,73,12,12,0,0,0,18,2,24.7,2.7,0.2,0.2,0.192,0.392
9332,Khalil Greene,425867.0,2009,30,NL,0.0,0.0,0.0,0.0,-0.85,-0.85,0.0,170,193,34,21,7,0,6,35,15,18.1,7.8,0.2,0.347,0.269,0.616
9339,Mike Redmond,133226.0,2009,38,AL,0.0,0.0,0.0,0.0,-0.86,-0.86,0.0,135,147,32,26,5,1,0,19,11,12.9,7.5,0.237,0.289,0.299,0.588
9345,Ramon Hernandez,150421.0,2009,33,NL,0.0,0.0,0.0,0.0,-0.88,-0.88,0.0,287,331,74,55,13,1,5,34,33,10.3,10.0,0.258,0.362,0.332,0.695
9350,Darin Erstad,113889.0,2009,35,NL,0.0,0.0,0.0,0.0,-0.89,-0.89,0.0,134,150,26,14,8,2,2,31,14,20.7,9.3,0.194,0.328,0.267,0.595
9359,Chris Davis,448801.0,2009,23,AL,0.0,0.0,0.0,0.0,-0.9,-0.9,0.0,391,419,93,56,15,1,21,150,24,35.8,5.7,0.238,0.442,0.284,0.726
9385,Brandon Allen,450315.0,2009,23,NL,0.0,0.0,0.0,0.0,-0.92,-0.92,0.0,104,116,21,10,7,0,4,40,12,34.5,10.3,0.202,0.385,0.284,0.669
9389,Diory Hernandez,452671.0,2009,25,NL,0.0,0.0,0.0,0.0,-0.93,-0.93,0.0,85,93,12,8,3,0,1,22,6,23.7,6.5,0.141,0.212,0.194,0.405
9412,Oliver Perez,424144.0,2009,28,NL,0.0,0.0,0.0,0.0,-0.95,0.2,-1.15,22,24,6,6,0,0,0,7,1,29.2,4.2,0.273,0.273,0.292,0.564
9454,Garrett Mock,452241.0,2009,26,NL,0.0,0.0,0.0,0.0,-1.0,-0.22,-0.78,23,26,2,2,0,0,0,13,0,50.0,0.0,0.087,0.087,0.077,0.164
9456,Yorman Bazardo,434590.0,2009,25,NL,0.0,0.0,0.0,0.0,-1.0,-0.04,-0.96,10,10,0,0,0,0,0,3,0,30.0,0.0,0.0,0.0,0.0,0.0
9471,Ty Wigginton,421064.0,2009,32,AL,0.0,0.0,0.0,0.0,-1.02,-1.02,0.0,410,436,112,82,19,0,11,57,23,13.1,5.3,0.273,0.4,0.314,0.714
9498,Rich Aurilia,110383.0,2009,38,NL,0.0,0.0,0.0,0.0,-1.08,-1.08,0.0,122,133,26,22,2,0,2,24,8,18.0,6.0,0.213,0.279,0.256,0.534
9538,Bobby Crosby,425853.0,2009,29,AL,0.0,0.0,0.0,0.0,-1.14,-1.14,0.0,238,272,53,35,10,2,6,44,24,16.2,8.8,0.223,0.357,0.29,0.648
9547,Garrett Atkins,425548.0,2009,30,NL,0.0,0.0,0.0,0.0,-1.15,-1.15,0.0,354,399,80,58,12,1,9,58,41,14.5,10.3,0.226,0.342,0.308,0.65
9558,Josh Bard,408036.0,2009,31,NL,0.0,0.0,0.0,0.0,-1.18,-1.18,0.0,274,301,63,39,18,0,6,50,24,16.6,8.0,0.23,0.361,0.292,0.654
9577,Josh Fields,435222.0,2009,27,AL,0.0,0.0,0.0,0.0,-1.21,-1.21,0.0,239,268,53,39,5,2,7,76,25,28.4,9.3,0.222,0.347,0.299,0.646
9582,Tony Pena,430640.0,2009,28,AL,0.0,0.0,0.0,0.0,-1.22,-1.22,0.0,51,53,5,4,1,0,0,13,2,24.5,3.8,0.098,0.118,0.132,0.25
9584,Emmanuel Burriss,502034.0,2009,24,NL,0.0,0.0,0.0,0.0,-1.22,-1.22,0.0,202,220,48,42,6,0,0,34,14,15.5,6.4,0.238,0.267,0.291,0.558
9586,Eric Bruntlett,429731.0,2009,31,NL,0.0,0.0,0.0,0.0,-1.23,-1.23,0.0,105,118,18,11,7,0,0,26,5,22.0,4.2,0.171,0.238,0.22,0.458
9598,Jeff Suppan,122987.0,2009,34,NL,0.0,0.0,0.0,0.0,-1.27,0.0,-1.27,42,56,6,5,1,0,0,12,4,21.4,7.1,0.143,0.167,0.179,0.345
9622,Josh Geer,446207.0,2009,26,NL,0.0,0.0,0.0,0.0,-1.34,0.15,-1.49,24,31,4,3,1,0,0,10,2,32.3,6.5,0.167,0.208,0.194,0.402
9631,Edgar Renteria,121074.0,2009,34,NL,0.0,0.0,0.0,0.0,-1.37,-1.37,0.0,460,510,115,90,19,1,5,69,39,13.5,7.6,0.25,0.328,0.304,0.632
9636,Garret Anderson,110236.0,2009,37,NL,0.0,0.0,0.0,0.0,-1.38,-1.38,0.0,496,534,133,93,27,0,13,73,27,13.7,5.1,0.268,0.401,0.303,0.705
9648,Brian Moehler,119215.0,2009,38,NL,0.0,0.0,0.0,0.0,-1.43,-0.41,-1.02,42,47,1,1,0,0,0,18,1,38.3,2.1,0.024,0.024,0.064,0.088
9677,Alexi Casilla,458210.0,2009,25,AL,0.0,0.0,0.0,0.0,-1.52,-1.52,0.0,228,256,46,36,7,3,0,36,22,14.1,8.6,0.202,0.259,0.277,0.536
9689,Dave Bush,433657.0,2009,30,NL,0.0,0.0,0.0,0.0,-1.55,0.0,-1.55,34,40,4,4,0,0,0,16,4,40.0,10.0,0.118,0.118,0.2,0.318
9703,Alfonso Soriano,150093.0,2009,33,NL,0.0,0.0,0.0,0.0,-1.63,-1.63,0.0,477,522,115,69,25,1,20,118,40,22.6,7.7,0.241,0.423,0.303,0.726
9705,Jordan Schafer,457788.0,2009,23,NL,0.0,0.0,0.0,0.0,-1.63,-1.63,0.0,167,195,34,24,8,0,2,63,27,32.3,13.8,0.204,0.287,0.313,0.6
9725,Aaron Miles,425446.0,2009,33,NL,0.0,0.0,0.0,0.0,-1.75,-1.75,0.0,157,170,29,21,7,1,0,21,8,12.4,4.7,0.185,0.242,0.218,0.46
9733,Andy Sonnanstine,458567.0,2009,26,AL,0.0,0.0,0.0,0.0,-1.82,0.16,-1.98,11,12,3,2,1,0,0,6,1,50.0,8.3,0.273,0.364,0.333,0.697
9737,Brian Giles,114789.0,2009,38,NL,0.0,0.0,0.0,0.0,-1.85,-1.85,0.0,225,254,43,30,10,1,2,31,26,12.2,10.2,0.191,0.271,0.276,0.547
9740,Felipe Paulino,462956.0,2009,26,NL,0.0,0.0,0.0,0.0,-1.86,-0.31,-1.55,25,28,1,1,0,0,0,16,0,57.1,0.0,0.04,0.04,0.036,0.076
9751,Jose Guillen,115229.0,2009,33,AL,0.0,0.0,0.0,0.0,-1.98,-1.98,0.0,281,312,68,51,8,0,9,50,22,16.0,7.1,0.242,0.367,0.314,0.681
9757,Todd Wellemeyer,425487.0,2009,31,NL,0.0,0.0,0.0,0.0,-2.11,-0.21,-1.9,39,45,5,5,0,0,0,16,0,35.6,0.0,0.128,0.128,0.111,0.239
9763,Manny Parra,448159.0,2009,27,NL,0.0,0.0,0.0,0.0,-2.27,0.06,-2.33,45,54,6,4,2,0,0,22,1,40.7,1.9,0.133,0.178,0.148,0.326
